sut,komoditas,provinsi,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KELAPA SAWIT,ACEH,-,2020,MINERAL,SMALLHOLDER,7.4,2.4,14831,input,pupuk,TSP,Rp/kg,5000,2000,kg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,input,pupuk,NPK,Rp/kg,6000,4000,kg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,,,,,,,,,,input,pupuk,Organik,Rp/kg,1000,1000,kg,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
,,,,,,,,,,input,bahan kimia,Roundup,Rp/l,80000,80000,liter,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,input,bahan tanam /bibit,padi,Rp/kg,8000,4000,kg,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,bahan tanam /bibit,kelapa sawit,Rp/bibit,45000,15000,batang,135,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,peralatan,Dodos,Rp/unit,150000,150000,unit,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,input,peralatan,Egreg,Rp/unit,225000,225000,unit,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1
,,,,,,,,,,input,peralatan,Angkong,Rp/unit,300000,300000,unit,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
,,,,,,,,,,input,peralatan,Sprayer,Rp/unit,250000,250000,unit,1,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1
,,,,,,,,,,input,peralatan,Parang,Rp/unit,50000,50000,unit,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,
,,,,,,,,,,input,tenaga kerja,tebas,rp,80000,80000,hok,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja,tumbang,rp,187500,187500,hok,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja,bakar,rp,80000,80000,hok,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja,pancang,rp,80000,80000,hok,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja padi,penanaman,rp,80000,80000,hok,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja padi,penyiangan,rp,80000,80000,hok,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja padi,bird and pig waching,rp,80000,80000,hok,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja padi,pemanenan,rp,80000,80000,hok,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja padi,pengeringan,rp,80000,80000,hok,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,input,tenaga kerja sawit,pembuatan lubang,rp,80000,80000,hok,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
